code,name,ticker,market,size_category,sector_33,fy_end,announce_proxy_date,buyback_jpy,market_cap_at_announce,buyback_pct_mcap,price_at_announce,price_1y_later,price_1y_return_pct,pbr_pre,pbr_post,pbr_delta,roe_pre_pct,roe_post_pct,roe_delta_pct,equity_pre,equity_post,net_income_pre,net_income_post
2501,サッポロホールディングス,2501.T,TSE Prime,TOPIX Mid400,食料品,2025-12-31,2026-03-31,60000000.0,667213824805.5,0.008992619422640208,1711.5,,,3.001363270805348,2.8366000051973392,-0.1647632656080087,8.908810117791118,,,218862000000.0,,19498000000.0,
1802,大林組,1802.T,TSE Prime,TOPIX Mid400,建設業,2024-03-31,2024-06-29,110000000.0,1245461269944.728,0.00883206910198674,1811.786865234375,2149.332275390625,18.630525291537793,1.123310187355591,1.3122752931145838,0.18896510575899272,6.517637190449355,12.60977825052407,6.092141060074715,1151629000000.0,1158244000000.0,75059000000.0,146052000000.0
4183,三井化学,4183.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,49000000.0,751894087206.2725,0.0065168752931764285,2079.9111328125,1634.8465576171875,-21.398249577783,0.9214161141830864,0.7223188093190107,-0.19909730486407573,5.794627345856932,3.8008497154254943,-1.9937776304314374,862851000000.0,848284000000.0,49999000000.0,32242000000.0
3401,帝人,3401.T,TSE Prime,TOPIX Mid400,繊維製品,2024-03-31,2024-06-29,15000000.0,244503950285.80078,0.006134870206582141,1267.412109375,1145.607421875,-9.610503686923554,0.5948325004025086,0.5124552385424785,-0.08237726186003003,-2.8600243707677766,6.57128219631552,9.431306567083297,409507000000.0,431377000000.0,-11712000000.0,28347000000.0
4043,トクヤマ,4043.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,12000000.0,199825763878.89404,0.006005231641337647,2777.45361328125,2968.1142578125,6.864584294749232,0.8099368752419397,0.8115286876369034,0.0015918123949637542,7.121622434855871,8.94170002408616,1.820077589230289,249255000000.0,261561000000.0,17751000000.0,23388000000.0
4186,東京応化工業,4186.T,TSE Prime,TOPIX Mid400,化学,2025-12-31,2026-03-31,44000000.0,883906603952.0,0.0049779014890570265,7372.0,,,4.2030835104582485,5.706591339349625,1.5035078288913768,14.643304130162704,,,227715000000.0,,33345000000.0,
1333,マルハニチロ,1333.T,TSE Prime,TOPIX Mid400,水産・農林業,2025-03-31,2025-06-29,6000000.0,151423472273.094,0.003962397579404949,1001.588623046875,,,0.6540782544453336,0.8362810808330674,0.18220282638773377,10.133816559799275,,,229568000000.0,,23264000000.0,
1878,大東建託,1878.T,TSE Prime,TOPIX Mid400,不動産業,2025-03-31,2025-06-29,37000000.0,996358591815.5427,0.0037135224510464063,3070.059326171875,,,2.1796345251985767,2.1710888065812215,-0.008545718617355202,20.122029654149266,,,466444000000.0,,93858000000.0,
2501,サッポロホールディングス,2501.T,TSE Prime,TOPIX Mid400,食料品,2024-12-31,2025-03-31,21000000.0,588270671572.5966,0.003569785307137899,1508.9993896484375,1711.5,13.419528976664497,3.1025966612102533,3.001363270805348,-0.10123339040490542,3.9351119726572468,8.908810117791118,4.973698145133872,196030000000.0,218862000000.0,7714000000.0,19498000000.0
4208,ＵＢＥ,4208.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,8000000.0,258838004022.13672,0.003090736242625257,2664.44482421875,2209.95654296875,-17.05752271988825,0.6287769930799924,0.5457554353028419,-0.08302155777715048,7.090135559301385,-1.218925745756792,-8.309061305058176,408751000000.0,395102000000.0,28981000000.0,-4816000000.0
4061,デンカ,4061.T,TSE Prime,TOPIX Mid400,化学,2025-03-31,2025-06-29,5000000.0,167107805176.0913,0.0029920804684923042,1938.612060546875,,,0.5602055270235237,1.257743770204838,0.6975382431813143,-4.152865983976015,,,296181000000.0,,-12300000000.0,
4043,トクヤマ,4043.T,TSE Prime,TOPIX Mid400,化学,2025-03-31,2025-06-29,6000000.0,213542971882.9873,0.0028097389237833363,2968.1142578125,,,0.8115286876369034,1.2833795012951985,0.47185081365829507,8.94170002408616,,,261561000000.0,,23388000000.0,
4208,ＵＢＥ,4208.T,TSE Prime,TOPIX Mid400,化学,2025-03-31,2025-06-29,6000000.0,214686652678.35547,0.002794770855638253,2209.95654296875,,,0.5457554353028419,0.7158162167102278,0.1700607814073859,-1.218925745756792,,,395102000000.0,,-4816000000.0,
4927,ポーラ・オルビスホールディングス,4927.T,TSE Prime,TOPIX Mid400,化学,2025-12-31,2026-03-31,8000000.0,289326305217.5,0.002765044123446027,1307.5,,,1.7795863875186273,1.7510912947714743,-0.028495092747153006,5.808655337989906,,,163067000000.0,,9472000000.0,
3401,帝人,3401.T,TSE Prime,TOPIX Mid400,繊維製品,2025-03-31,2025-06-29,6000000.0,221005889128.91016,0.0027148597820849333,1145.607421875,,,0.5124552385424785,0.8250432093639088,0.3125879708214303,6.57128219631552,,,431377000000.0,,28347000000.0,
5401,日本製鉄,5401.T,TSE Prime,TOPIX Large70,鉄鋼,2024-03-31,2024-06-29,73000000.0,3114840913615.3286,0.0023436188885573124,595.9942016601562,494.6418151855469,-17.005599415613414,0.565329209103723,0.47910744875472444,-0.08622176034899853,11.498605927044387,6.505791695854095,-4.992814231190293,4777727000000.0,5383311000000.0,549372000000.0,350227000000.0
2871,ニチレイ,2871.T,TSE Prime,TOPIX Mid400,食料品,2024-03-31,2024-06-29,10000000.0,427923908384.083,0.0023368640555190717,1707.478271484375,1860.3804931640625,8.954856072444418,1.7448852711708882,1.7792831154136695,0.03439784424278125,9.66642068168096,9.51049650244771,-0.1559241792332493,253403000000.0,260039000000.0,24495000000.0,24731000000.0
2503,キリンホールディングス,2503.T,TSE Prime,TOPIX Large70,食料品,2023-12-31,2024-03-30,35000000.0,1580784306219.7996,0.002214090806841135,1964.102294921875,2007.7877197265625,2.224192951539994,1.4027995906808348,1.3966463532362772,-0.0061532374445576465,9.950458289517483,4.927022280527284,-5.023436008990199,1132581000000.0,1181525000000.0,112697000000.0,58214000000.0
2206,江崎グリコ,2206.T,TSE Prime,TOPIX Mid400,食料品,2024-12-31,2025-03-31,6000000.0,284052633020.6133,0.002112284591836397,4537.41796875,5880.0,29.589119638009986,1.081081141261887,1.3630187598505947,0.2819376185887077,2.9826767253422743,1.8121496066958855,-1.1705271186463888,272004000000.0,277902000000.0,8113000000.0,5036000000.0
5332,ＴＯＴＯ,5332.T,TSE Prime,TOPIX Mid400,ガラス・土石製品,2025-03-31,2025-06-29,9000000.0,590294094782.7026,0.0015246637361861217,3590.298583984375,,,1.1576738708317067,2.595373172935658,1.4376993021039515,2.3298115548543485,,,522274000000.0,,12168000000.0,
2579,コカ・コーラ　ボトラーズジャパンホールディングス,2579.T,TSE Prime,TOPIX Mid400,食料品,2023-12-31,2024-03-30,5000000.0,340045348479.95605,0.001470392117507446,2082.259521484375,2389.767333984375,14.767986858851657,0.8085285017025737,0.9330516486828843,0.12452314698031053,0.39821473798917517,1.5677719791592932,1.169557241170118,469847000000.0,466203000000.0,1871000000.0,7309000000.0
2282,日本ハム,2282.T,TSE Prime,TOPIX Mid400,食料品,2024-03-31,2024-06-29,6000000.0,439722490960.6426,0.0013644969550891202,4671.267578125,4992.0,6.866068288979044,0.9112889416966382,0.9349840308758652,0.023695089179227025,5.322813329971583,5.07063798295991,-0.252175347011673,527503000000.0,524293000000.0,28078000000.0,26585000000.0
4062,イビデン,4062.T,TSE Prime,TOPIX Mid400,電気機器,2024-03-31,2024-06-29,12000000.0,899486754228.2109,0.0013340941313022883,3221.132080078125,3162.870849609375,-1.8087190782731577,1.8252494540167574,1.811293279835549,-0.013956174181208425,6.362348795719912,6.871453822990338,0.5091050272704258,494943000000.0,490493000000.0,31490000000.0,33704000000.0
5201,ＡＧＣ,5201.T,TSE Prime,TOPIX Mid400,ガラス・土石製品,2025-12-31,2026-03-31,15000000.0,1167741073914.0,0.0012845313344784083,5498.0,,,0.7970488253158318,0.9933796536543027,0.19633082833847093,4.656978599795573,,,1485126000000.0,,69162000000.0,
1719,安藤・間,1719.T,TSE Prime,TOPIX Mid400,建設業,2024-03-31,2024-06-29,2000000.0,170608617231.09375,0.0011722737294628843,1087.489013671875,1417.3341064453125,30.330889657425143,1.0987784740143214,1.2942126946789858,0.19543422066466443,9.037097813983474,15.445720360267748,6.408622546284274,153567000000.0,171206000000.0,13878000000.0,26444000000.0
4523,エーザイ,4523.T,TSE Prime,TOPIX Mid400,医薬品,2024-03-31,2024-06-29,21000000.0,1794786724979.7188,0.0011700554560451911,6361.92333984375,4082.9462890625,-35.82213945440629,2.0563812897024456,1.3447691721646446,-0.711612117537801,4.843115802168536,5.518429031027421,0.6753132288588848,875614000000.0,841417000000.0,42407000000.0,46433000000.0
5332,ＴＯＴＯ,5332.T,TSE Prime,TOPIX Mid400,ガラス・土石製品,2024-03-31,2024-06-29,7000000.0,609434476830.0659,0.0011486058413383582,3706.714599609375,3590.298583984375,-3.140679232149901,1.2380144150590955,1.1576738708317067,-0.08034054422738879,7.399008585364301,2.3298115548543485,-5.069197030509953,502716000000.0,522274000000.0,37196000000.0,12168000000.0
1808,長谷工コーポレーション,1808.T,TSE Prime,TOPIX Mid400,建設業,2024-03-31,2024-06-29,5000000.0,445297636889.51807,0.0011228444945106549,1682.626220703125,2125.661865234375,26.330009545799005,0.8925256850372203,1.084203584579458,0.19167789954223768,10.96106375404404,6.475162254972906,-4.485901499071135,511246000000.0,532033000000.0,56038000000.0,34450000000.0
2206,江崎グリコ,2206.T,TSE Prime,TOPIX Mid400,食料品,2025-12-31,2026-03-31,4000000.0,368101306440.0,0.0010866573766567151,5880.0,,,1.3630187598505947,1.2551226529783879,-0.10789610687220685,1.8121496066958855,,,277902000000.0,,5036000000.0,
2809,キユーピー,2809.T,TSE Prime,TOPIX Mid400,食料品,2024-11-30,2025-02-28,4000000.0,380546222300.82056,0.001051120669603708,2784.361083984375,4503.0,61.72471400714596,1.280329701995065,1.923146414192346,0.642816712197281,7.085580072116179,9.413630724984726,2.328050652868547,302290000000.0,324062000000.0,21419000000.0,30506000000.0
2502,アサヒグループホールディングス,2502.T,TSE Prime,TOPIX Large70,食料品,2023-12-31,2024-03-30,25000000.0,2561341103448.99,0.0009760511774997907,1750.905029296875,1856.75927734375,6.045687588742821,1.0870922607179163,1.0712780661613037,-0.015814194556612593,6.66814872134175,7.197239509427641,0.5290907880858908,2460548000000.0,2668801000000.0,164073000000.0,192080000000.0
2897,日清食品ホールディングス,2897.T,TSE Prime,TOPIX Mid400,食料品,2024-03-31,2024-06-29,11000000.0,1132717104477.9993,0.0009711162616432136,3945.947998046875,2959.090087890625,-25.00939978541823,2.437681790292655,1.7866506270517881,-0.6510311632408667,10.983707939211452,11.570086304066217,0.5863783648547649,493185000000.0,475528000000.0,54170000000.0,55019000000.0
4206,アイカ工業,4206.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,2000000.0,208570246980.87402,0.000958909541965207,3296.216064453125,3535.02783203125,7.245027719921215,1.3095680663808948,1.2818344532644534,-0.027733613116441402,9.353967478971342,9.744562803868757,0.390595324897415,161803000000.0,173389000000.0,15135000000.0,16896000000.0
3407,旭化成,3407.T,TSE Prime,TOPIX Large70,化学,2024-03-31,2024-06-29,12000000.0,1321722915474.6152,0.0009079058749383142,974.4055786132812,1010.0527954101562,3.658355163319782,0.7484747218748966,0.7312492554430302,-0.0172254664318664,2.4156952361625263,7.260163244364779,4.844468008202252,1813391000000.0,1859421000000.0,43806000000.0,134997000000.0
3635,コーエーテクモホールディングス,3635.T,TSE Prime,TOPIX Mid400,情報・通信業,2024-03-31,2024-06-29,4000000.0,447085404518.8196,0.0008946836464735508,1338.2308349609375,2356.0,76.0533338830719,2.4268784698760038,3.9343843364111497,1.507505866535146,19.249216747365423,19.864850596557915,0.6156338491924913,175550000000.0,189420000000.0,33792000000.0,37628000000.0
1928,積水ハウス,1928.T,TSE Prime,TOPIX Large70,建設業,2025-01-31,2025-05-01,18000000.0,2032078730306.8945,0.0008857924514214837,3134.775390625,3417.0,9.003024912694979,1.0245875657458867,1.0352476616740145,0.010660095928127777,11.094463852090803,10.847532565499057,-0.2469312865917459,1962285000000.0,2139611000000.0,217705000000.0,232095000000.0
3105,日清紡ホールディングス,3105.T,TSE Prime,TOPIX Mid400,電気機器,2024-12-31,2025-03-31,1000000.0,137476893132.0171,0.0007273949659596353,880.1426391601562,1439.5,63.5530351504831,0.5284554346049681,0.8293200673984846,0.3008646327935165,3.809287292244281,4.844755517348193,1.0354682251039118,269788000000.0,287321000000.0,10277000000.0,13920000000.0
1959,クラフティア,1959.T,TSE Prime,TOPIX Mid400,建設業,2025-03-31,2025-06-29,3000000.0,417200109514.5039,0.0007190793893824962,5898.083984375,,,1.3231971935175697,2.031565810470081,0.7083686169525112,9.314002121875635,,,310103000000.0,,28883000000.0,
3697,ＳＨＩＦＴ,3697.T,TSE Prime,TOPIX Mid400,情報・通信業,2024-08-31,2024-11-29,2000000.0,288492954828.73486,0.0006932578305724343,1128.6666259765625,977.5,-13.393381402215887,8.757342489467423,6.215929394430847,-2.5414130950365754,15.063019655081236,21.77409528451322,6.711075629431983,34037000000.0,41035000000.0,5127000000.0,8935000000.0
4452,花王,4452.T,TSE Prime,TOPIX Large70,化学,2023-12-31,2024-03-30,17000000.0,2486293267611.607,0.0006837487846448061,5496.74658203125,6318.2626953125,14.945497323212397,2.5368466866004873,2.816483232795856,0.27963654619536893,4.459883414764074,10.102120782619782,5.642237367855707,983658000000.0,1066776000000.0,43870000000.0,107767000000.0
4151,協和キリン,4151.T,TSE Prime,TOPIX Mid400,医薬品,2025-12-31,2026-03-31,9000000.0,1349549063208.0,0.0006668894259098804,2578.0,,,1.4972174957350681,1.4831536131919598,-0.014063882543108308,7.5044888126698694,,,893332000000.0,,67040000000.0,
1928,積水ハウス,1928.T,TSE Prime,TOPIX Large70,建設業,2026-01-31,2026-05-01,14000000.0,2215027284642.0,0.0006320463904471824,3417.0,,,1.0352476616740145,1.0137368088853533,-0.02151085278866116,10.847532565499057,,,2139611000000.0,,232095000000.0,
1969,高砂熱学工業,1969.T,TSE Prime,TOPIX Mid400,建設業,2024-03-31,2024-06-29,2000000.0,357656468612.08984,0.0005591958137262652,2733.06396484375,3507.732421875,28.344322233070685,2.218964342942366,2.5171391413493245,0.29817479840695826,11.932779244800857,15.2939678744202,3.3611886296193436,164354000000.0,180666000000.0,19612000000.0,27631000000.0
3941,レンゴー,3941.T,TSE Prime,TOPIX Mid400,パルプ・紙,2025-03-31,2025-06-29,1000000.0,189813616528.67487,0.0005268325941458112,765.2437133789062,,,0.4050177080882716,0.7698036267491979,0.3647859186609263,6.2459048899924134,,,463968000000.0,,28979000000.0,
3635,コーエーテクモホールディングス,3635.T,TSE Prime,TOPIX Mid400,情報・通信業,2025-03-31,2025-06-29,4000000.0,787108759960.0,0.0005081889827021205,2356.0,,,3.9343843364111497,2.029572101758971,-1.9048122346521787,19.864850596557915,,,189420000000.0,,37628000000.0,
4516,日本新薬,4516.T,TSE Prime,TOPIX Mid400,医薬品,2025-03-31,2025-06-29,1000000.0,208138758513.90552,0.0004804487194696086,3088.069580078125,,,0.8348004316784281,1.08636752916936,0.25156709749093187,13.179935796491883,,,247027000000.0,,32558000000.0,
4507,塩野義製薬,4507.T,TSE Prime,TOPIX Large70,医薬品,2025-03-31,2025-06-29,10000000.0,2179832169539.8638,0.00045875091393439156,2561.56884765625,,,1.5633113970019494,1.8851085872075093,0.32179719020555986,12.51428126679609,,,1361924000000.0,,170435000000.0,
1911,住友林業,1911.T,TSE Prime,TOPIX Mid400,建設業,2024-12-31,2025-03-31,4000000.0,891687638883.6547,0.0004485875799520767,1454.2244873046875,1404.0,-3.453695611863572,0.9977728877339742,0.870846136377218,-0.12692675135675624,12.660362270973124,10.62384962909253,-2.036512641880593,920416000000.0,1004024000000.0,116528000000.0,106666000000.0
4004,レゾナック・ホールディングス,4004.T,TSE Prime,TOPIX Mid400,化学,2025-12-31,2026-03-31,7000000.0,1774000492446.0,0.0003945883910296083,9802.0,,,2.7852407490999527,4.6925673987625425,1.9073266496625898,4.154098435720296,,,698852000000.0,,29031000000.0,
4324,電通グループ,4324.T,TSE Prime,TOPIX Mid400,サービス業,2023-12-31,2024-03-30,4000000.0,1066090105953.2739,0.0003752028067480553,4106.88037109375,3290.0,-19.89053240613866,1.269036611278109,1.2542040597398534,-0.01483255153825569,-1.272974190014626,-27.577715336993673,-26.304741146979048,841651000000.0,696838000000.0,-10714000000.0,-192172000000.0
2875,東洋水産,2875.T,TSE Prime,TOPIX Mid400,食料品,2024-03-31,2024-06-29,3000000.0,904622205464.0791,0.00033163015255202296,9293.2041015625,9513.537109375,2.3709046460677063,2.046673623150263,1.9283902028088176,-0.11828342034144557,12.037896239576911,13.064847295881894,1.0269510563049824,462315000000.0,481192000000.0,55653000000.0,62867000000.0
5108,ブリヂストン,5108.T,TSE Prime,TOPIX Large70,ゴム製品,2024-12-31,2025-03-31,11000000.0,3630484284673.6577,0.00030298988061833144,2892.17919921875,3267.0,12.959805564001648,1.0909428937514156,1.1594951061395333,0.0685522123881177,7.637167482311906,8.937261063091222,1.3000935807793166,3731606000000.0,3661793000000.0,284989000000.0,327264000000.0
3349,コスモス薬品,3349.T,TSE Prime,TOPIX Mid400,小売業,2025-05-31,2025-08-29,2000000.0,701414720901.0352,0.0002851380132756276,8849.84765625,,,2.724343940059313,1.763425628485756,-0.9609183115735569,12.032066868120344,,,257462000000.0,,30978000000.0,
4912,ライオン,4912.T,TSE Prime,TOPIX Mid400,化学,2023-12-31,2024-03-30,1000000.0,366174385766.83997,0.0002730939243349331,1323.5220947265625,1739.130615234375,31.401706262688165,1.3274468722211314,1.6572936886685201,0.32984681644738867,5.216969420225745,7.2168107395894685,1.999841319363724,280316000000.0,293717000000.0,14624000000.0,21197000000.0
4681,リゾートトラスト,4681.T,TSE Prime,TOPIX Mid400,サービス業,2025-03-31,2025-06-29,1000000.0,370626423769.54834,0.00026981346603117257,1745.35888671875,,,2.5464755981111002,2.4788442628202096,-0.0676313352908906,13.954696951849055,,,144317000000.0,,20139000000.0,
4568,第一三共,4568.T,TSE Prime,TOPIX Core30,医薬品,2024-03-31,2024-06-29,25000000.0,9622462221130.719,0.0002598087623051462,5288.07470703125,3325.790283203125,-37.10772885297909,6.113789433713101,3.74681778854416,-2.366971645168941,11.890428291413262,18.218127701094485,6.327699409681223,1688173000000.0,1623416000000.0,200731000000.0,295756000000.0
4684,オービック,4684.T,TSE Prime,TOPIX Mid400,情報・通信業,2025-03-31,2025-06-29,6000000.0,2410419445379.956,0.00024891933275348336,5571.28173828125,,,5.5673471402195975,4.193617907202951,-1.3737292330166468,14.894779301601938,,,433850000000.0,,64621000000.0,
3923,ラクス,3923.T,TSE Prime,TOPIX Mid400,情報・通信業,2025-03-31,2025-06-29,1000000.0,410147144213.25,0.00024381493669015154,1158.25,,,19.080247760317604,14.893988528491896,-4.186259231825709,36.41534331346408,,,21977000000.0,,8003000000.0,
5344,ＭＡＲＵＷＡ,5344.T,TSE Prime,TOPIX Mid400,ガラス・土石製品,2025-03-31,2025-06-29,1000000.0,509473547297.10156,0.00019628104448312915,41286.73046875,,,4.043676693561514,5.933596319867446,1.8899196263059324,15.050214310296282,12.333883377133118,-2.7163309331631638,127852000000.0,147261000000.0,19242000000.0,18163000000.0
4911,資生堂,4911.T,TSE Prime,TOPIX Mid400,化学,2025-12-31,2026-03-31,2000000.0,1274579547230.0,0.000156914490299686,3190.0,,,2.1374896826065823,1.8342241893680629,-0.3032654932385195,-6.771467950382518,,,600756000000.0,,-40680000000.0,
4528,小野薬品工業,4528.T,TSE Prime,TOPIX Mid400,医薬品,2025-03-31,2025-06-29,1000000.0,715578317839.4309,0.000139747107349386,1522.807373046875,,,0.9060625809949924,1.440627258595746,0.5345646776007537,6.396183275374432,,,782451000000.0,,50047000000.0,
4733,オービックビジネスコンサルタント,4733.T,TSE Prime,TOPIX Mid400,情報・通信業,2024-03-31,2024-06-29,574000.0,497829524353.875,0.00011530051391487586,6622.125,8488.462890625,28.183368490099483,3.3319841341674867,4.022560707403332,0.6905765732358451,9.296143225415198,10.17857694890946,0.8824337234942625,148894468000.0,158990005000.0,13841443000.0,16182920000.0
3402,東レ,3402.T,TSE Prime,TOPIX Mid400,繊維製品,2024-03-31,2024-06-29,1000000.0,1077269466759.6924,9.282728517386552e-05,739.6211547851562,977.5690307617188,32.17158871634509,0.6819172118855249,0.8865933691718719,0.20467615728634703,1.2613232229322697,4.5589075146402775,3.2975842917080076,1736034000000.0,1708984000000.0,21897000000.0,77911000000.0
4519,中外製薬,4519.T,TSE Prime,TOPIX Large70,医薬品,2024-12-31,2025-03-31,10000000.0,10812731583515.586,9.248356830798773e-05,6570.04150390625,8611.0,31.064621051180396,5.888811974337173,6.937932855017347,1.0491208806801735,20.369035166466034,21.424946636573843,1.0559114701078087,1901499000000.0,2025732000000.0,387317000000.0,434012000000.0
4716,日本オラクル,4716.T,TSE Prime,TOPIX Mid400,情報・通信業,2024-05-31,2024-08-29,1000000.0,1659078844811.6357,6.027441089537463e-05,12946.0595703125,15275.0,17.989569853580424,8.582290225779097,11.94684813477517,3.3645579089960727,28.991000761233405,37.09982893450635,8.108828173272943,191794000000.0,163680000000.0,55603000000.0,60725000000.0
4587,ペプチドリーム,4587.T,TSE Prime,TOPIX Mid400,医薬品,2024-12-31,2025-03-31,163000.0,279727878605.0,5.827091701151822e-05,2177.0,1197.5,-44.993109784106565,4.881936837194294,3.000382704972997,-1.881554132221297,26.45227999754344,-7.276014718369218,-33.728294715912654,56762298000.0,51528263000.0,15014922000.0,-3749204000.0
4661,オリエンタルランド,4661.T,TSE Prime,TOPIX Large70,サービス業,2024-03-31,2024-06-29,4000000.0,7311977383109.264,5.4704764394376236e-05,4459.84033203125,3317.428955078125,-25.615521899924374,7.686703162212543,5.494306189983467,-2.1923969722290755,12.661087258033433,12.702998853087813,0.0419115950543798,949563000000.0,977407000000.0,120225000000.0,124160000000.0
4519,中外製薬,4519.T,TSE Prime,TOPIX Large70,医薬品,2025-12-31,2026-03-31,6000000.0,14171665675216.0,4.2338001315491444e-05,8611.0,,,6.937932855017347,6.324567596757617,-0.61336525825973,21.424946636573843,,,2025732000000.0,,434012000000.0,
4612,日本ペイントホールディングス,4612.T,TSE Prime,TOPIX Mid400,化学,2024-12-31,2025-03-31,1000000.0,2562485014651.731,3.902461845756045e-05,1104.7772216796875,976.2000122070312,-11.63829294716715,1.6688644591101538,1.2822750120903428,-0.386589447019811,11.311590920529468,6.9788714084637435,-4.332719512065725,1589520000000.0,1803859000000.0,179800000000.0,125889000000.0
4733,オービックビジネスコンサルタント,4733.T,TSE Prime,TOPIX Mid400,情報・通信業,2025-03-31,2025-06-29,226000.0,638134653655.0371,3.5415722795422905e-05,8488.462890625,,,4.022560707403332,2.8356559169081743,-1.1869047904951575,10.17857694890946,,,158990005000.0,,16182920000.0,
2914,日本たばこ産業,2914.T,TSE Prime,TOPIX Core30,食料品,2024-12-31,2025-03-31,2000000.0,6964984275323.385,2.8715068418544846e-05,3923.400634765625,6020.0,53.43831946847868,1.8877086974165558,2.5968792394326017,0.7091705420160459,4.758639237322132,12.483077163241973,7.72443792591984,3766623000000.0,4086933000000.0,179240000000.0,510175000000.0
2127,日本Ｍ＆Ａセンターホールディングス,2127.T,TSE Prime,TOPIX Mid400,サービス業,2025-03-31,2025-06-29,43000.0,227807501260.69696,1.8875585642279583e-05,717.9020385742188,,,4.742393156227463,4.357757263905307,-0.384635892322156,23.224172380191497,,,47174469000.0,,10955880000.0,
5401,日本製鉄,5401.T,TSE Prime,TOPIX Large70,鉄鋼,2025-03-31,2025-06-29,58000000.0,,,494.6418151855469,,,0.47910744875472444,0.5809035075565327,0.10179605880180831,6.505791695854095,,,5383311000000.0,,350227000000.0,
